"","ID","p1","p2","p3","p4","convergence","sse","transp1","transp2","transp3","transp4"
"3621","ID4",22.5049470581719,-0.472713731258712,1.26054900653814,-11.4363548262664,0,25.9752077591138,10.0747142497736,0.623308479373919,53.88,1.07957844766602e-05
"3622","ID4",21.9326975366841,-0.365669482255601,11.7926782703229,-5.51553651580835,0,30.7571190808154,9.81084955510529,0.693732054075329,38.88,0.00402376794412576
"3623","ID4",21.9327464954463,-0.365585150697147,17.8235701359749,-5.52075629966351,0,30.7571223576145,9.81093708934983,0.693790560047514,38.88,0.00400281946600182
"3624","ID4",22.5064766959863,-0.473782631608279,1.25938420797702,-32.9352657505228,0,25.9773928457327,10.0754686318149,0.622642580675506,87.88,4.97045131775894e-15
"3625","ID4",24.435632915392,-0.454794162589558,1.11964255724397,-3.50024632014417,0,22.9881543054634,10.8325491676249,0.634578574516409,42.88,0.0301899461144974
"3626","ID4",21.9324608659072,-0.36559708900474,10.7906146451628,-5.51741048827038,0,30.7571190260132,9.81077119891014,0.693782277411844,38.88,0.00401623457467296
"3627","ID4",21.9327729753833,-0.365617727077296,13.5123345581258,-5.51764044088402,0,30.7571190416391,9.810909322416,0.693767959230614,38.88,0.00401531113721303
"3628","ID4",24.4171893271665,-0.455014944484577,1.12037938531581,-3.50673343394338,0,22.9879346010333,10.824913009216,0.634438486521204,42.88,0.0299947343634676
"3629","ID4",24.4181699425508,-0.455024664849441,1.12012952547262,-3.50657306232074,0,22.9879275380171,10.8253137831297,0.634432319577604,42.88,0.0299995450534268
"3630","ID4",21.9333519364515,-0.365625557695742,6.56596909859591,-5.5148437925147,0,30.7571192757291,9.81112571815859,0.693762526619706,38.88,0.0040265562675657
"3631","ID4",21.9327321037562,-0.365616873721964,7.11990678708766,-5.51513062742519,0,30.7571189397892,9.81086023868502,0.693768551261454,38.88,0.00402540147628427
"3632","ID4",24.4178365923104,-0.45514132182255,1.12011494798532,-3.5067543575122,0,22.9879280561927,10.8251699350667,0.634358312940338,42.88,0.0299941067731447
"3633","ID4",21.9374775066421,-0.365464094615801,2.42757086406035,-5.51871615025733,0,30.7532610921619,9.81296763690237,0.693874552697796,38.88,0.00401099415171312
"3634","ID4",22.5195418803784,-0.474376705318641,1.25773543966819,-8.42423700260681,0,25.9309082187976,10.079772275183,0.622272794938243,48.88,0.000219482731043217
"3635","ID4",24.4165868242212,-0.455043918171341,1.12027873630024,-3.50730179393791,0,22.987928116686,10.8246728156671,0.634420104765519,42.88,0.0299776914001369
"3636","ID4",24.4061814671746,-0.455168914095536,1.12086004101952,-3.50528498921271,0,22.9882514612508,10.8200761599775,0.634340809794074,42.88,0.0300382115579597
"3637","ID4",24.4165473893877,-0.454981076503138,1.12038243240187,-3.50722780549132,0,22.9879305860835,10.8246625582871,0.634459974035957,42.88,0.0299799094850112
"3638","ID4",26.2458548233053,-2.88648510747645,-4.34211293644535,1.1320724508414,0,73.3935148096256,11.6566724429749,0.0557719007355718,176.88,3.10207874864159
"3639","ID4",21.933296618855,-0.365554492114459,14.5309297667097,-5.51466793047686,0,30.7571191757092,9.81110050134675,0.693811831008835,38.88,0.00402726444822563
"3640","ID4",21.9331778013805,-0.365613066409678,13.1526564554852,-5.51798605520418,0,30.7571202414568,9.81108951246307,0.693771192660011,38.88,0.00401392362796946
"3641","ID4",21.9330113674065,-0.365563330144298,8.96878073934387,-5.51640149368097,0,30.7571190575405,9.81099816220996,0.693805699106266,38.88,0.0040202889787205
"3642","ID4",26.3428822650523,-2.88646543457977,-6.64758191456993,3.44745520968453,0,73.3935158161075,11.7317362757808,0.0557729979412056,179.88,31.420332326606
"3643","ID4",21.9434056873352,-0.365423597065578,2.37023187022112,-5.46970073385575,0,30.7499733990257,9.81491675190011,0.693902653486345,38.88,0.00421249262580576
"3644","ID4",22.4965903508136,-0.471925669790819,1.26191723558013,-38.7900836255097,0,25.977881262536,10.0711750466603,0.62379987837,95.88,1.42455994483839e-17
"3645","ID4",21.933166346391,-0.365590184308353,9.29020660322842,-5.51527539130208,0,30.7571188759979,9.81105101630325,0.693787067784366,38.88,0.00402481878573783
